rect1_col,rect1_loc,rect2_col,rect2_loc,rect3_col,rect3_loc,rect4_col,rect4_loc,rect5_col,rect5_loc,rect6_col,rect6_loc,rect7_col,rect7_loc,rect8_col,rect8_loc,corr_col,probe_loc,nBlock,Block1.thisRepN,Block1.thisTrialN,Block1.thisN,Block1.thisIndex,Block2.thisRepN,Block2.thisTrialN,Block2.thisN,Block2.thisIndex,Block3.thisRepN,Block3.thisTrialN,Block3.thisN,Block3.thisIndex,thisRow.t,notes,Instruction.started,key_instruct.started,Instruction.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,trial.started,fixation.started,rect1.started,rect2.started,rect3.started,rect4.started,rect5.started,rect6.started,rect7.started,rect8.started,fixation.stopped,rect1.stopped,rect2.stopped,rect3.stopped,rect4.stopped,rect5.stopped,rect6.stopped,rect7.stopped,rect8.stopped,probe.started,slider.started,colobar.started,trial.stopped,slider.response,slider.rt,Rest.started,key_instruct_2.started,Rest.stopped,key_instruct_2.keys,key_instruct_2.rt,key_instruct_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007255699994857423,0.022816899996541906,4.382025799997791,space,4.344756400001643,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FFDB,"(-0.15, -0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.48046875,"(-0.15, -0.1)",1,,,,,0,41,41,2,,,,,667.3081240999963,,,,,,,,667.2956311999951,667.3081240999963,669.3107553000009,669.3107553000009,669.3107553000009,669.3107553000009,669.3107553000009,669.3107553000009,669.3107553000009,669.3107553000009,669.3107553000009,669.8248031999974,669.8248031999974,669.8248031999974,669.8248031999974,669.8248031999974,669.8248031999974,669.8248031999974,669.8248031999974,670.7090891999978,670.7090891999978,670.7090891999978,672.4993961,0.4666666666666667,5.175509200002125,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF00D1,"(-0.35, -0.05)",#00F3FF,"(0.25, -0.3)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.8671875,"(-0.35, -0.05)",2,,,,,0,42,42,15,,,,,672.5100206999996,,,,,,,,672.5003060999952,672.5100206999996,674.5112430000008,674.5112430000008,674.5112430000008,674.5112430000008,674.5112430000008,674.5112430000008,674.5112430000008,674.5112430000008,674.5236511999974,675.0236937999944,675.0236937999944,675.0236937999944,675.0236937999944,675.0236937999944,675.0236937999944,675.0236937999944,675.0236937999944,675.9090677999993,675.9090677999993,675.9090677999993,678.3652641999943,0.8203703703703704,5.844371400002274,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#6800FF,"(0.2, -0.3)",#FF00C5,"(-0.1, -0.1)",#EB00FF,"(-0.15, -0.3)",#0004FF,"(-0.2, 0)",#0E00FF,"(-0.25, -0.05)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.73828125,"(0.2, -0.3)",5,,,,,0,43,43,45,,,,,678.3789862999984,,,,,,,,678.3658534999995,678.3789862999984,680.3731103999962,680.3731103999962,680.3731103999962,680.3731103999962,680.3731103999962,680.3731103999962,680.3731103999962,680.3731103999962,680.389915199994,680.8756314999991,680.8756314999991,680.8756314999991,680.8756314999991,680.8756314999991,680.8756314999991,680.8756314999991,680.8756314999991,681.7735594999976,681.7735594999976,681.7735594999976,683.7435464999944,0.6490740740740741,5.3514403000008315,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#0058FF,"(-0.35, -0.05)",#4A00FF,"(0.15, -0.2)",#7A00FF,"(0.15, 0.25)",#00FFA5,"(-0.05, 0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.61328125,"(-0.35, -0.05)",4,,,,,0,44,44,34,,,,,683.7560436999993,,,,,,,,683.7439806999973,683.7560436999993,685.7555584999936,685.7555584999936,685.7555584999936,685.7555584999936,685.7555584999936,685.7555584999936,685.7555584999936,685.7555584999936,685.7555584999936,686.2558497999999,686.2558497999999,686.2558497999999,686.2558497999999,686.2558497999999,686.2558497999999,686.2558497999999,686.2558497999999,687.1617163999981,687.1617163999981,687.1617163999981,689.4782984999983,0.6203703703703703,5.713643299997784,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FF28,"(0.35, -0.3)",#0040FF,"(-0.3, 0.1)",#00FF0A,"(-0.15, -0.2)",#FFE900,"(-0.05, -0.25)",#FF00A7,"(-0.05, -0.15)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.36328125,"(0.35, -0.3)",5,,,,,0,45,45,49,,,,,689.4894803999996,,,,,,,,689.4789544999949,689.4894803999996,691.4898254,691.4898254,691.4898254,691.4898254,691.4898254,691.4898254,691.4898254,691.4898254,691.4898254,692.0067098,692.0067098,692.0067098,692.0067098,692.0067098,692.0067098,692.0067098,692.0067098,692.8884254000004,692.8884254000004,692.8884254000004,695.6263579999941,0.41388888888888886,6.1248886000030325,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FFC500,"(0.3, -0.1)",#0016FF,"(-0.2, 0.05)",#00FF7C,"(0.3, -0.15)",#FFBF00,"(0.2, 0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.1328125,"(0.3, -0.1)",4,,,,,0,46,46,37,,,,,695.6445687999949,,,,,,,,695.6270129999975,695.6445687999949,697.6382864999978,697.6382864999978,697.6382864999978,697.6382864999978,697.6382864999978,697.6382864999978,697.6382864999978,697.6382864999978,697.6549153999949,698.139439599996,698.139439599996,698.139439599996,698.139439599996,698.139439599996,698.139439599996,698.139439599996,698.139439599996,699.037819899997,699.037819899997,699.037819899997,701.0098918000003,0.12222222222222223,5.359976699997787,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF5400,"(-0.3, -0.2)",#20FF00,"(-0.2, 0.2)",#6200FF,"(0.2, -0.2)",#F1FF00,"(-0.2, -0.1)",#8B00FF,"(0.15, 0)",#FF9B00,"(-0.3, -0.25)",#808080,"(0, 0)",#808080,"(0, 0)",0.05859375,"(-0.3, -0.2)",6,,,,,0,47,47,50,,,,,701.0220083999957,,,,,,,,701.0104604000007,701.0220083999957,703.0207554000008,703.0207554000008,703.0207554000008,703.0207554000008,703.0207554000008,703.0207554000008,703.0207554000008,703.0207554000008,703.0368108999974,703.5206904000006,703.5206904000006,703.5206904000006,703.5206904000006,703.5206904000006,703.5206904000006,703.5206904000006,703.5206904000006,704.420186299998,704.420186299998,704.420186299998,705.8056369999977,0.13796296296296295,4.7800786000007065,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#38FF00,"(0.25, -0.05)",#FF2400,"(0, 0.2)",#00A5FF,"(0.3, -0.05)",#A9FF00,"(-0.15, -0.05)",#97FF00,"(0.3, 0.05)",#7AFF00,"(0.2, -0.2)",#808080,"(0, 0)",#808080,"(0, 0)",0.30078125,"(0.25, -0.05)",6,,,,,0,48,48,56,,,,,705.820211899998,,,,,,,,705.8060260999991,705.820211899998,707.8196004999991,707.8196004999991,707.8196004999991,707.8196004999991,707.8196004999991,707.8196004999991,707.8196004999991,707.8196004999991,707.8196004999991,708.3221063999954,708.3221063999954,708.3221063999954,708.3221063999954,708.3221063999954,708.3221063999954,708.3221063999954,708.3221063999954,709.2199181999968,709.2199181999968,709.2199181999968,711.406164,0.26203703703703707,5.582947700000659,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FFB900,"(-0.2, -0.2)",#FF0012,"(0.3, 0)",#2000FF,"(0.1, 0.15)",#FF004E,"(-0.2, -0.05)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.125,"(-0.2, -0.2)",4,,,,,0,49,49,33,,,,,711.418665899997,,,,,,,,711.4068340999947,711.418665899997,713.4192882999996,713.4192882999996,713.4192882999996,713.4192882999996,713.4192882999996,713.4192882999996,713.4192882999996,713.4192882999996,713.4192882999996,713.9227283,713.9227283,713.9227283,713.9227283,713.9227283,713.9227283,713.9227283,713.9227283,714.8222829000006,714.8222829000006,714.8222829000006,717.0905026999972,0.1425925925925926,5.6572061000042595,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#3200FF,"(0.3, -0.15)",#0004FF,"(-0.3, -0.2)",#FFDD00,"(0.2, 0.05)",#FF009B,"(-0.2, -0.1)",#00FF7C,"(0, -0.3)",#FF00B3,"(-0.15, 0.2)",#808080,"(0, 0)",#808080,"(0, 0)",0.703125,"(0.3, -0.15)",6,,,,,0,50,50,51,,,,,717.1015922000006,,,,,,,,717.0913695999989,717.1015922000006,719.1016434999983,719.1016434999983,719.1016434999983,719.1016434999983,719.1016434999983,719.1016434999983,719.1016434999983,719.1016434999983,719.1016434999983,719.6019809999998,719.6019809999998,719.6019809999998,719.6019809999998,719.6019809999998,719.6019809999998,719.6019809999998,719.6019809999998,720.5030897999968,720.5030897999968,720.5030897999968,722.6700682999945,0.6546296296296297,5.555793699997594,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00A5FF,"(0.3, -0.3)",#02FF00,"(-0.2, 0)",#0099FF,"(0, -0.3)",#F100FF,"(-0.3, 0.15)",#FF8900,"(0.2, 0.2)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.5625,"(0.3, -0.3)",5,,,,,0,51,51,43,,,,,722.6842464000001,,,,,,,,722.6702822000007,722.6842464000001,724.6671397999962,724.6671397999962,724.6671397999962,724.6671397999962,724.6671397999962,724.6671397999962,724.6671397999962,724.6671397999962,724.6843286000003,725.1727631999966,725.1727631999966,725.1727631999966,725.1727631999966,725.1727631999966,725.1727631999966,725.1727631999966,725.1727631999966,726.0869180999944,726.0869180999944,726.0869180999944,728.7024501999986,0.5787037037037037,6.021054600001662,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FFB300,"(-0.1, 0.15)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.12109375,"(-0.1, 0.15)",1,,,,,0,52,52,0,,,,,728.7179544999963,,,,,,,,728.7029242999997,728.7179544999963,730.7165548999983,730.7165548999983,730.7165548999983,730.7165548999983,730.7165548999983,730.7165548999983,730.7165548999983,730.7165548999983,730.7165548999983,731.2163341999985,731.2163341999985,731.2163341999985,731.2163341999985,731.2163341999985,731.2163341999985,731.2163341999985,731.2163341999985,732.1168469999975,732.1168469999975,732.1168469999975,734.0310313000009,0.12962962962962965,5.302390100005141,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF0042,"(-0.2, 0.25)",#00FF46,"(-0.15, -0.05)",#FFEF00,"(0.05, -0.05)",#00FFBD,"(0.15, 0)",#FF001E,"(-0.25, -0.1)",#00FF7C,"(0.25, -0.1)",#808080,"(0, 0)",#808080,"(0, 0)",0.9609375,"(-0.2, 0.25)",6,,,,,0,53,53,59,,,,,734.0432142999998,,,,,,,,734.0316600000006,734.0432142999998,736.0326576000007,736.0326576000007,736.0326576000007,736.0326576000007,736.0326576000007,736.0326576000007,736.0326576000007,736.0326576000007,736.0489401999948,736.5329467999982,736.5329467999982,736.5329467999982,736.5329467999982,736.5329467999982,736.5329467999982,736.5329467999982,736.5329467999982,737.4323611,737.4323611,737.4323611,740.5685452999969,0.9518518518518518,6.5203582999965874,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00DBFF,"(-0.1, -0.25)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.52734375,"(-0.1, -0.25)",1,,,,,0,54,54,5,,,,,740.5817489999972,,,,,,,,740.5690522000004,740.5817489999972,742.581526599999,742.581526599999,742.581526599999,742.581526599999,742.581526599999,742.581526599999,742.581526599999,742.581526599999,742.581526599999,743.0819321999952,743.0819321999952,743.0819321999952,743.0819321999952,743.0819321999952,743.0819321999952,743.0819321999952,743.0819321999952,743.9822182999997,743.9822182999997,743.9822182999997,745.500881699998,0.525,4.9176163000011,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#006AFF,"(0.15, -0.15)",#1AFF00,"(0.15, -0.05)",#FD00FF,"(0, 0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.6015625,"(0.15, -0.15)",3,,,,,0,55,55,26,,,,,745.5142126999999,,,,,,,,745.5013036999953,745.5142126999999,747.5013846999937,747.5013846999937,747.5013846999937,747.5013846999937,747.5013846999937,747.5013846999937,747.5013846999937,747.5013846999937,747.5143686999945,748.0152687999944,748.0152687999944,748.0152687999944,748.0152687999944,748.0152687999944,748.0152687999944,748.0152687999944,748.0152687999944,748.9141740999985,748.9141740999985,748.9141740999985,753.2320648999957,0.6037037037037037,7.711330999998609,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FF58,"(0.05, 0)",#FFDD00,"(0, 0.1)",#50FF00,"(-0.15, 0)",#74FF00,"(-0.2, 0.15)",#D300FF,"(-0.15, 0.05)",#0099FF,"(0.25, -0.05)",#FF006C,"(0.1, 0.2)",#808080,"(0, 0)",0.39453125,"(0.05, 0)",7,,,,,0,56,56,68,,,,,753.2484356999994,,,,,,,,753.2323703999937,753.2484356999994,755.2470609999946,755.2470609999946,755.2470609999946,755.2470609999946,755.2470609999946,755.2470609999946,755.2470609999946,755.2470609999946,755.2631770000007,755.7473733000006,755.7473733000006,755.7473733000006,755.7473733000006,755.7473733000006,755.7473733000006,755.7473733000006,755.7473733000006,756.6469311999972,756.6469311999972,756.6469311999972,759.1487902999943,0.4064814814814815,5.904563899995992,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF0000,"(-0.2, 0.15)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.00390625,"(-0.2, 0.15)",1,,,,,0,57,57,6,,,,,759.1626221999977,,,,,,,,759.1492292999974,759.1626221999977,761.1622365000003,761.1622365000003,761.1622365000003,761.1622365000003,761.1622365000003,761.1622365000003,761.1622365000003,761.1622365000003,761.1622365000003,761.6655609000009,761.6655609000009,761.6655609000009,761.6655609000009,761.6655609000009,761.6655609000009,761.6655609000009,761.6655609000009,762.5624124999958,762.5624124999958,762.5624124999958,764.6132066999999,0.9527777777777777,5.445209800003795,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#B500FF,"(-0.3, -0.25)",#14FF00,"(-0.25, -0.1)",#0081FF,"(-0.2, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.7890625,"(-0.3, -0.25)",3,,,,,0,58,58,27,,,,,764.6286565999981,,,,,,,,764.6134319999983,764.6286565999981,766.6297661999997,766.6297661999997,766.6297661999997,766.6297661999997,766.6297661999997,766.6297661999997,766.6297661999997,766.6297661999997,766.6297661999997,767.1286151999957,767.1286151999957,767.1286151999957,767.1286151999957,767.1286151999957,767.1286151999957,767.1286151999957,767.1286151999957,768.0294891999947,768.0294891999947,768.0294891999947,770.3512289999999,0.7675925925925926,5.717927099998633,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#EB00FF,"(0.05, -0.15)",#F1FF00,"(-0.2, 0.05)",#A3FF00,"(-0.3, -0.15)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.82421875,"(0.05, -0.15)",3,,,,,0,59,59,24,,,,,770.3716366999943,,,,,,,,770.3525508999955,770.3716366999943,772.3614811999942,772.3614811999942,772.3614811999942,772.3614811999942,772.3614811999942,772.3614811999942,772.3614811999942,772.3614811999942,772.3777398999955,772.8605955999956,772.8605955999956,772.8605955999956,772.8605955999956,772.8605955999956,772.8605955999956,772.8605955999956,772.8605955999956,773.7614384999979,773.7614384999979,773.7614384999979,776.1147978000008,0.8518518518518519,5.740013000002364,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FF22,"(-0.1, 0.15)",#00ABFF,"(0.05, -0.1)",#FF00A1,"(0.15, 0.1)",#00FFE7,"(0.3, -0.15)",#FF7200,"(-0.1, -0.3)",#FF7E00,"(-0.1, 0.1)",#2C00FF,"(0.25, -0.15)",#808080,"(0, 0)",0.359375,"(-0.1, 0.15)",7,,,,,0,60,60,65,,,,,776.1271545999989,,,,,,,,776.1153673000008,776.1271545999989,778.1278258999955,778.1278258999955,778.1278258999955,778.1278258999955,778.1278258999955,778.1278258999955,778.1278258999955,778.1278258999955,778.1278258999955,778.6322755000001,778.6322755000001,778.6322755000001,778.6322755000001,778.6322755000001,778.6322755000001,778.6322755000001,778.6322755000001,779.5269333999968,779.5269333999968,779.5269333999968,781.0309548000005,0.45555555555555555,4.8925659000015,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#5CFF00,"(0, 0.1)",#00FF4C,"(-0.25, -0.1)",#FF0006,"(0.25, -0.3)",#0016FF,"(-0.15, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.27734375,"(0, 0.1)",4,,,,,0,61,61,36,,,,,781.0556973999992,,,,,,,,781.0314374000009,781.0556973999992,783.043228399998,783.043228399998,783.043228399998,783.043228399998,783.043228399998,783.043228399998,783.043228399998,783.043228399998,783.0595684,783.5428355999975,783.5428355999975,783.5428355999975,783.5428355999975,783.5428355999975,783.5428355999975,783.5428355999975,783.5428355999975,784.4431642999989,784.4431642999989,784.4431642999989,785.8115316999974,0.375,4.749033399995824,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00B1FF,"(-0.3, -0.15)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.5546875,"(-0.3, -0.15)",1,,,,,0,62,62,4,,,,,785.8275807999962,,,,,,,,785.8120955999984,785.8275807999962,787.8301075999989,787.8301075999989,787.8301075999989,787.8301075999989,787.8301075999989,787.8301075999989,787.8301075999989,787.8301075999989,787.8426387,788.3421583999952,788.3421583999952,788.3421583999952,788.3421583999952,788.3421583999952,788.3421583999952,788.3421583999952,788.3421583999952,789.2331959999938,789.2331959999938,789.2331959999938,790.2636781999972,0.5527777777777778,4.432161299999279,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF8900,"(-0.3, -0.1)",#FF00E9,"(0.35, -0.3)",#FF0042,"(0.15, 0.1)",#DFFF00,"(0.1, -0.2)",#0064FF,"(-0.3, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.09375,"(-0.3, -0.1)",5,,,,,0,63,63,46,,,,,790.2862076999954,,,,,,,,790.2642431999993,790.2862076999954,792.2750751999993,792.2750751999993,792.2750751999993,792.2750751999993,792.2750751999993,792.2750751999993,792.2750751999993,792.2750751999993,792.291922299999,792.7749652999992,792.7749652999992,792.7749652999992,792.7749652999992,792.7749652999992,792.7749652999992,792.7749652999992,792.7749652999992,793.6748869000003,793.6748869000003,793.6748869000003,795.279503699996,0.11388888888888887,4.991423200001009,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FF87,"(0.15, 0.15)",#FF6600,"(0, -0.05)",#3EFF00,"(0.3, 0.2)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.42578125,"(0.15, 0.15)",3,,,,,0,64,64,23,,,,,795.2946092999991,,,,,,,,795.2800760999962,795.2946092999991,797.2910078999994,797.2910078999994,797.2910078999994,797.2910078999994,797.2910078999994,797.2910078999994,797.2910078999994,797.2910078999994,797.3081897999946,797.7914630999949,797.7914630999949,797.7914630999949,797.7914630999949,797.7914630999949,797.7914630999949,797.7914630999949,797.7914630999949,798.6915827999983,798.6915827999983,798.6915827999983,800.5091622999971,0.47314814814814815,5.2119909999964875,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FF00EF,"(0.1, 0)",#0022FF,"(0.15, -0.2)",#FFD700,"(-0.3, 0.1)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.84765625,"(0.1, 0)",3,,,,,0,65,65,22,,,,,800.5240428999969,,,,,,,,800.5096414,800.5240428999969,802.5236216999983,802.5236216999983,802.5236216999983,802.5236216999983,802.5236216999983,802.5236216999983,802.5236216999983,802.5236216999983,802.5236216999983,803.0235736999966,803.0235736999966,803.0235736999966,803.0235736999966,803.0235736999966,803.0235736999966,803.0235736999966,803.0235736999966,803.9086604999975,803.9086604999975,803.9086604999975,805.4814967999991,0.8361111111111111,4.951217499998165,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FD00FF,"(-0.15, -0.3)",#0070FF,"(0.35, 0.25)",#F100FF,"(-0.2, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.8359375,"(-0.15, -0.3)",3,,,,,0,66,66,21,,,,,805.4928746000005,,,,,,,,805.4820932999937,805.4928746000005,807.4903390999971,807.4903390999971,807.4903390999971,807.4903390999971,807.4903390999971,807.4903390999971,807.4903390999971,807.4903390999971,807.5066500999965,807.9896746999948,807.9896746999948,807.9896746999948,807.9896746999948,807.9896746999948,807.9896746999948,807.9896746999948,807.9896746999948,808.8895644999939,808.8895644999939,808.8895644999939,809.9766022999975,0.8268518518518518,4.472064800000226,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00FFC9,"(0.05, -0.3)",#00FF99,"(-0.3, 0)",#FF001E,"(-0.25, -0.1)",#0099FF,"(0.25, 0)",#B500FF,"(0.25, -0.15)",#F1FF00,"(0.3, -0.25)",#F700FF,"(-0.2, 0.1)",#808080,"(0, 0)",0.46875,"(0.05, -0.3)",7,,,,,0,67,67,62,,,,,809.9953577999986,,,,,,,,809.9771632999982,809.9953577999986,811.9942731999981,811.9942731999981,811.9942731999981,811.9942731999981,811.9942731999981,811.9942731999981,811.9942731999981,811.9942731999981,812.0053996999995,812.5068262999994,812.5068262999994,812.5068262999994,812.5068262999994,812.5068262999994,812.5068262999994,812.5068262999994,812.5068262999994,813.3906530999957,813.3906530999957,813.3906530999957,815.1934323999958,0.475,5.192531399996369,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#00D5FF,"(-0.2, -0.15)",#FFD700,"(0.2, 0.05)",#AF00FF,"(-0.15, 0.25)",#0076FF,"(0.35, 0.1)",#C100FF,"(-0.15, -0.15)",#007CFF,"(0.35, 0.25)",#808080,"(0, 0)",#808080,"(0, 0)",0.53125,"(-0.2, -0.15)",6,,,,,0,68,68,52,,,,,815.2106777000008,,,,,,,,815.1939086999992,815.2106777000008,817.2050681999972,817.2050681999972,817.2050681999972,817.2050681999972,817.2050681999972,817.2050681999972,817.2050681999972,817.2050681999972,817.2220433999973,817.7048245999977,817.7048245999977,817.7048245999977,817.7048245999977,817.7048245999977,817.7048245999977,817.7048245999977,817.7048245999977,818.6101980999956,818.6101980999956,818.6101980999956,820.425923799994,0.5425925925925926,5.213951199999428,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#FFB300,"(0.2, 0)",#FFF500,"(-0.05, -0.15)",#00A5FF,"(-0.1, -0.05)",#FF00E3,"(0.05, -0.05)",#FF1E00,"(-0.35, -0.05)",#808080,"(0, 0)",#808080,"(0, 0)",#808080,"(0, 0)",0.12109375,"(0.2, 0)",5,,,,,0,69,69,44,,,,,820.4383748999971,,,,,,,,820.4264802999969,820.4383748999971,822.437605799998,822.437605799998,822.437605799998,822.437605799998,822.437605799998,822.437605799998,822.437605799998,822.437605799998,822.437605799998,822.9374869999956,822.9374869999956,822.9374869999956,822.9374869999956,822.9374869999956,822.9374869999956,822.9374869999956,822.9374869999956,823.8375967999964,823.8375967999964,823.8375967999964,827.6409194000007,0.8157407407407408,7.19319660000474,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
#4A00FF,"(-0.05, 0)",#5CFF00,"(-0.25, -0.25)",#B500FF,"(0, -0.05)",#00FF1C,"(-0.2, 0.15)",#00BDFF,"(-0.3, -0.15)",#DF00FF,"(0.05, -0.25)",#FFEF00,"(0.25, 0.2)",#808080,"(0, 0)",0.71875,"(-0.05, 0)",7,,,,,0,70,70,67,,,,,827.653687799997,,,,,,,,827.6412282999954,827.653687799997,829.6609657999943,829.6609657999943,829.6609657999943,829.6609657999943,829.6609657999943,829.6609657999943,829.6609657999943,829.6609657999943,829.6609657999943,830.170199799999,830.170199799999,830.170199799999,830.170199799999,830.170199799999,830.170199799999,830.170199799999,830.170199799999,831.057917399994,831.057917399994,831.057917399994,832.7556003999998,0.675,5.100047899999481,,,,,,,774942,001,2024-10-09_20h21.45.031,WorkingMemory,2023.2.1,61.02524858639031,2024-10-09 20h22.42.352854 -0400,
